claim_id,is_fraud,group_id,name,phone,address,bank_account,hospital,age,gender,occupation,region,marital_status,driving_years,annual_income,accident_type,accident_date,accident_season,accident_time,accident_weather,vehicle_age,vehicle_type,vehicle_value,coverage_type,policy_premium,policy_duration,past_claims_count,past_claims_total,past_fraud_count,medical_expense,vehicle_repair_cost,third_party_injury,third_party_medical,third_party_property_damage,total_claim_amount,deductible,claim_amount,hospital_days,disability_level,police_report,witness_present,photos_provided,repair_invoice,medical_invoice,claim_processing_days,claim_ratio,expense_to_value_ratio,same_day_claim,high_value_ratio,suspicious_time,fraud_indicators
CLAIM00009521,0,,李洋霞,18862617301,北京市朝阳区黄河路809号,6227357136797726,同济医院,37,男,办公室职员,华南,已婚,8,149894,多 vehicle 事故,2023-03-20,春,早高峰,雪,5,客车,66022,商业险-全险,2736,3,1,5568,0,505,9099,0,0,11031,20635,5000,15635,2,4,1,1,0,0,0,50,5.714546783625731,0.3125473327072794,0,0,0,0
CLAIM00007330,0,,王磊,18816329342,郑州市浦东新区解放路533号,6227696189569019,湘雅医院,46,男,办公室职员,西北,未婚,23,102802,自然灾害,2023-06-08,夏,晚高峰,雨,4,新能源汽车,258819,交强险,6331,1,1,8259,0,6170,12697,1,14587,6109,39563,5000,34563,4,5,1,1,1,1,1,32,5.459327120518085,0.1528597204996542,0,0,0,0
CLAIM00005910,0,,周丽,13649675835,上海市和平区人民路762号,6217970012344536,华西医院,42,女,其他,华中,丧偶,14,134624,多 vehicle 事故,2023-12-14,冬,早高峰,雨,5,摩托车,287452,商业险-全险,12798,3,1,17887,0,0,10584,0,0,7174,17758,5000,12758,2,3,1,1,1,0,0,42,0.9968745116424441,0.06177727063996771,0,0,0,0
CLAIM00006826,0,,马伟,13937073620,深圳市洪山区珠江路983号,6228705930215195,中心医院,39,男,学生,华东,已婚,18,142917,侧面碰撞,2023-04-20,夏,晚高峰,雾,2,摩托车,80158,商业险-全险,4582,2,2,-3370,0,7397,12888,1,6692,7769,34746,0,34746,0,0,1,1,0,0,1,43,7.583151462243562,0.43346889892462387,0,0,0,0
CLAIM00007264,0,,孙强,15043452902,天津市洪山区黄河路623号,6227547435526778,宣武医院,64,女,企业高管,华北,未婚,41,284228,多 vehicle 事故,2023-11-27,冬,晚高峰,晴,0,新能源汽车,206958,交强险,9078,3,1,9961,0,5556,10527,1,10066,8425,34574,1000,33574,0,0,0,0,0,0,0,16,3.6983917162370568,0.16705805042569025,0,0,1,3
CLAIM00001849,0,,孙洋,13648738382,北京市洪山区中山路647号,6228486187794197,中医院,37,女,企业高管,华北,丧偶,15,176979,火灾,2023-12-27,冬,晚高峰,晴,6,货车,196974,商业险-基本,10073,2,2,8072,0,5893,6705,0,0,2673,15271,1000,14271,3,2,1,1,0,0,0,44,1.4167576690161818,0.07752799861910709,0,0,1,1
CLAIM00004513,0,,黄丽,15974861211,武汉市鼓楼区建设路509号,6227945445318364,湘雅医院,18,男,退休人员,西北,离异,0,100645,翻滚事故,2023-04-06,夏,早高峰,雾,2,摩托车,196211,商业险-全险,14155,1,0,0,0,393,28543,1,10214,8872,48022,1000,47022,5,0,1,0,0,1,0,32,3.3219357117626283,0.2447467267380524,0,0,0,1
CLAIM00002432,0,,胡勇明,13962765712,西安市武侯区中山路689号,6226810120148334,人民医院,53,女,自由职业,东北,离异,33,135353,盗窃,2023-07-29,秋,晚高峰,雾,3,轿车,230039,商业险-基本,14626,2,1,14712,0,6670,14929,0,0,5516,27115,1000,26115,3,5,1,0,1,1,1,38,1.7855189388759742,0.11787131747225471,0,0,0,1
CLAIM00004661,0,,黄勇,13793514819,广州市南山区珠江路259号,6222486563204128,附属医院,49,女,自由职业,西南,丧偶,29,215987,盗窃,2023-04-10,夏,晚高峰,雨,5,客车,82797,综合险,5048,1,3,29181,0,6899,42629,1,3870,5070,58468,5000,53468,3,3,1,1,1,1,1,36,10.591917591125197,0.7061608512385714,0,1,0,1
CLAIM00008886,0,,张平,13943723293,重庆市鼓楼区长江路724号,6228690765888213,第一人民医院,42,男,办公室职员,华中,丧偶,21,169540,侧面碰撞,2023-06-01,夏,夜间,雪,5,新能源汽车,175598,商业险-基本,8919,3,0,0,0,6387,0,0,0,7538,13925,500,13425,9,3,0,0,0,1,1,49,1.505213588967373,0.07930044761329856,0,0,0,2
CLAIM00005585,0,,徐超,13817035587,西安市朝阳区长江路19号,6222134612508724,同济医院,56,女,教育工作者,东北,离异,36,45648,自然灾害,2023-12-29,冬,夜间,雪,4,SUV,220737,商业险-基本,4602,2,0,0,0,8871,9427,1,16220,9938,44456,1000,43456,4,0,0,0,0,1,0,12,9.442850934376358,0.20139804382591048,0,0,0,2
CLAIM00000143,1,FRAUD_GROUP_029,刘洋,13954673446,深圳市渝中区建设路683号,6227438498886739,瑞金医院,52,男,退休人员,东北,丧偶,33,30000,翻滚事故,2023-05-19,夏,日间,雪,0,摩托车,253832,商业险-基本,6051,1,1,8921,0,6191,31376,0,0,4950,42517,1000,41517,4,4,0,0,1,0,0,31,6.86117997025285,0.16750055154590437,0,0,0,2
CLAIM00008761,0,,周芳,15099997344,天津市海淀区人民路897号,6228112586484818,第一人民医院,18,男,技术工人,东北,丧偶,2,161422,火灾,2023-01-11,春,早高峰,雾,3,摩托车,61991,商业险-全险,3006,2,0,0,0,0,27133,1,12904,2126,42163,500,41663,5,4,0,1,1,1,1,1,13.859946773120425,0.6801471181300511,1,1,0,3
CLAIM00009212,0,,王静,13617918625,北京市天河区黄河路542号,6222170234405243,中心医院,30,男,技术工人,华南,未婚,6,233826,火灾,2023-02-13,春,日间,晴,2,货车,276681,商业险-基本,9018,1,1,7617,0,5819,33916,1,459,8323,48517,0,48517,3,1,1,1,1,1,0,23,5.380017742293191,0.17535356602007365,0,0,0,0
CLAIM00005265,0,,王超,15977149631,天津市鼓楼区松花江路854号,6217804033181124,广州中山医院,49,男,办公室职员,华东,已婚,24,214315,盗窃,2023-03-23,春,早高峰,雨,6,SUV,364621,综合险,28499,2,1,-1575,0,3050,0,0,0,3679,6729,5000,1729,2,3,1,0,1,0,0,53,0.060668795396329696,0.01845477907196788,0,0,0,1
CLAIM00003410,0,,刘明明,15993923309,西安市鼓楼区珠江路986号,6225318156097521,附属医院,37,男,办公室职员,西南,丧偶,10,239493,火灾,2023-04-01,夏,早高峰,晴,5,轿车,285944,商业险-基本,13278,1,1,5612,0,0,13195,0,0,3673,16868,5000,11868,9,0,1,1,0,1,1,2,0.8938093086308179,0.05899057158044932,0,0,0,0
CLAIM00001118,0,,刘平军,15013134130,深圳市朝阳区珠江路421号,6228257357107741,中心医院,46,女,服务业,东北,离异,19,61992,追尾事故,2023-03-07,春,早高峰,冰雹,6,货车,253896,交强险,16071,2,0,0,0,3848,36116,0,0,7775,47739,1000,46739,9,5,1,0,1,0,1,8,2.9082819986310744,0.18802580584176198,0,0,0,1
CLAIM00001757,0,,王平明,13818638055,杭州市武侯区人民路274号,6226558094285010,中医院,43,女,退休人员,华北,丧偶,22,142124,自然灾害,2023-11-19,冬,晚高峰,雾,11,新能源汽车,250935,交强险,16067,1,2,18250,0,4523,10002,1,3712,414,18651,2000,16651,1,4,1,1,1,1,1,15,1.0363477936142405,0.0743260206826469,0,0,0,0
CLAIM00000498,1,,吴平,18949473020,广州市鼓楼区黄河路984号,6228982873247972,第一人民医院,57,女,教育工作者,华东,未婚,36,196537,自然灾害,2023-09-21,秋,日间,冰雹,5,轿车,183318,商业险-全险,13115,2,0,0,0,3176,53928,1,3062,0,60166,5000,55166,7,5,0,1,1,1,1,44,4.206328631338162,0.32820563174374584,0,0,0,1
CLAIM00008032,0,,李伟霞,15156462741,重庆市朝阳区解放路786号,6227209515453969,湘雅医院,65,女,技术工人,华中,已婚,47,56347,盗窃,2023-03-26,春,日间,雪,0,货车,270332,交强险,12387,2,2,10074,0,3350,7256,1,7238,4499,22343,5000,17343,7,3,0,0,1,0,1,3,1.400096875756842,0.0826502226891378,0,0,0,2
CLAIM00000871,0,,朱涛杰,13697422887,天津市渝中区长江路786号,6222968662466627,宣武医院,31,男,其他,东北,丧偶,10,124108,多 vehicle 事故,2023-08-23,秋,晚高峰,冰雹,4,新能源汽车,292217,交强险,17719,2,2,14702,0,5980,23653,1,8446,7953,46032,5000,41032,6,5,1,0,1,1,0,33,2.3157063039674926,0.15752676948979696,0,0,0,1
CLAIM00003358,0,,周强洋,15081489817,西安市渝中区长江路567号,6216380933657388,人民医院,58,男,医疗工作者,华北,离异,39,242617,火灾,2023-03-03,春,日间,雪,7,摩托车,231992,交强险,17043,3,2,-5694,0,613,25614,1,12588,10112,48927,5000,43927,3,5,1,1,0,0,1,44,2.5774218154080852,0.21089951377633712,0,0,0,0
CLAIM00000913,0,,张磊,15178916659,长沙市西湖区人民路698号,6222309364331191,同济医院,38,女,其他,西南,离异,15,138137,盗窃,2023-08-11,秋,夜间,晴,8,客车,199207,综合险,12281,1,0,0,0,2588,27165,1,3831,4025,37609,2000,35609,1,3,1,0,1,1,0,10,2.899519583095839,0.18879356649113735,0,0,1,2
CLAIM00000722,1,,张芳超,13982649536,上海市和平区中山路829号,6228971117343842,瑞金医院,49,男,其他,西南,已婚,27,108814,追尾事故,2023-06-21,夏,晚高峰,晴,2,货车,112443,商业险-基本,3741,3,0,0,0,7031,25308,0,0,4051,36390,5000,31390,8,5,1,0,0,0,1,27,8.39080459770115,0.3236306395240255,0,0,1,2
CLAIM00002806,0,,徐芳,13947644419,深圳市洪山区建设路412号,6227911599505797,华西医院,34,女,企业高管,华南,已婚,16,190371,自然灾害,2023-10-25,冬,日间,雪,3,摩托车,184699,综合险,13581,2,0,0,0,426,14059,1,15773,9561,39819,5000,34819,0,0,0,0,0,1,0,32,2.5638023709594284,0.21558860632705104,0,0,0,2
CLAIM00009944,0,,李秀英娟,18945425145,深圳市西湖区长江路799号,6221982219045939,中心医院,34,男,办公室职员,西南,未婚,9,116587,多 vehicle 事故,2023-12-09,冬,早高峰,冰雹,3,轿车,50000,综合险,3103,2,1,12567,0,3955,23310,1,6505,7189,40959,1000,39959,12,5,1,1,0,1,1,14,12.87753786658073,0.81918,0,1,0,1
CLAIM00000887,0,,马娜,15140302516,杭州市西湖区黄河路303号,6228623734401983,中医院,26,男,退休人员,华东,未婚,3,197833,追尾事故,2023-01-21,春,日间,雾,5,新能源汽车,232556,综合险,9421,3,1,2316,0,4327,14305,1,8179,5414,32225,2000,30225,0,0,0,0,1,0,0,53,3.208258146693557,0.13856877483272845,0,0,0,2
CLAIM00009593,0,,李霞,13672704838,西安市洪山区解放路570号,6225899173873188,北京协和医院,36,女,其他,西南,未婚,14,215793,火灾,2023-09-06,秋,晚高峰,晴,3,摩托车,359617,商业险-全险,15658,3,0,0,0,8358,20860,1,8385,5813,43416,5000,38416,0,0,1,1,1,0,1,16,2.4534423297994636,0.1207284416476418,0,0,1,1
CLAIM00006588,0,,胡敏伟,13940009334,广州市武侯区黄河路232号,6221777877907489,中心医院,18,女,其他,西南,未婚,0,49311,追尾事故,2023-09-01,秋,夜间,晴,3,客车,114003,综合险,5002,1,1,4566,0,4976,0,1,12208,1657,18841,2000,16841,0,0,1,0,0,1,1,36,3.3668532586965214,0.16526758067770148,0,0,1,2
CLAIM00008101,0,,徐秀英,18958088556,广州市天河区文化路576号,6226590868042902,北京协和医院,55,男,服务业,华南,丧偶,35,63607,追尾事故,2023-08-17,秋,日间,雨,6,轿车,189671,交强险,11790,3,0,0,0,3021,11238,0,0,2459,16718,0,16718,0,0,0,0,1,0,0,38,1.4179813401187447,0.08814209868667323,0,0,0,2
CLAIM00001521,0,,杨磊,13882026795,北京市武侯区长江路631号,6227310499546140,附属医院,51,男,医疗工作者,东北,已婚,30,51676,盗窃,2023-09-23,秋,晚高峰,冰雹,4,货车,74823,商业险-全险,2523,1,0,0,0,6596,4872,1,17177,7967,36612,1000,35612,8,4,0,0,0,0,0,21,14.114942528735632,0.48931478288761476,0,0,0,2
CLAIM00008690,0,,孙娟,13756475242,北京市西湖区珠江路516号,6216555242316438,同济医院,53,男,企业高管,西南,未婚,31,129279,追尾事故,2023-01-14,春,夜间,晴,4,新能源汽车,121528,交强险,4985,3,1,8256,0,3393,18553,1,4686,11007,37639,0,37639,0,0,0,0,1,1,1,47,7.5504513540621865,0.3097146336646699,0,0,1,3
CLAIM00002747,0,,徐丽,15932363848,长沙市鼓楼区黄河路363号,6228346894571435,北京协和医院,59,女,教育工作者,华中,未婚,41,201836,翻滚事故,2023-07-22,秋,夜间,雪,4,轿车,336850,商业险-基本,14304,3,0,0,0,7678,24833,1,0,7668,40179,500,39679,11,0,1,0,1,1,0,37,2.773979306487696,0.11927861065756272,0,0,0,1
CLAIM00006701,0,,徐敏芳,13791207125,深圳市鼓楼区解放路994号,6228971694232264,华西医院,63,女,退休人员,东北,离异,36,271688,自然灾害,2023-09-21,秋,夜间,雪,4,SUV,130384,商业险-基本,7142,2,0,0,0,823,17916,0,0,3973,22712,500,22212,0,0,0,0,0,0,1,35,3.1100532063847663,0.17419315253405326,0,0,0,2
CLAIM00005776,0,,刘伟,13896087303,郑州市朝阳区黄河路781号,6217449532432209,上海瑞金医院,23,女,教育工作者,华中,离异,0,51689,自然灾害,2023-05-27,夏,晚高峰,雨,5,摩托车,287353,综合险,17534,2,1,4042,0,160,26955,0,0,9043,36158,1000,35158,3,2,0,0,0,0,0,2,2.0051328846811907,0.1258312946097657,0,0,0,2
CLAIM00000315,1,,马秀英秀英,18985598913,苏州市鼓楼区人民路944号,6227797422697155,上海瑞金医院,27,男,医疗工作者,华北,已婚,4,30000,单 vehicle 事故,2023-03-24,春,早高峰,雨,8,SUV,179471,综合险,5665,1,0,0,0,22120,11296,0,0,1861,35277,2000,33277,6,3,1,0,1,1,1,1,5.87413945278023,0.19656100428481482,1,0,0,2
CLAIM00001800,0,,张磊,13864427284,苏州市福田区人民路877号,6221355690174445,华西医院,42,女,自由职业,西北,未婚,19,268893,单 vehicle 事故,2023-07-20,秋,夜间,雪,0,货车,180379,交强险,7665,1,1,8051,0,2435,19157,0,0,3509,25101,2000,23101,1,1,0,0,1,0,0,9,3.013829093281148,0.13915699721142705,0,0,0,2
CLAIM00000328,1,,马伟,13711898964,重庆市渝中区长江路433号,6222596379625237,人民医院,59,女,服务业,西南,丧偶,31,52255,多 vehicle 事故,2023-11-06,冬,夜间,冰雹,8,货车,301222,综合险,6963,3,3,14934,1,421,64030,1,4642,4835,73928,5000,68928,0,0,0,1,1,1,0,10,9.899181387333046,0.24542696084615334,0,0,0,2
CLAIM00005643,0,,马丽,13617925327,成都市浦东新区建设路3号,6217796929949192,瑞金医院,28,男,学生,华中,未婚,5,109376,行人事故,2023-05-03,夏,夜间,冰雹,4,SUV,183880,商业险-基本,11041,3,1,805,0,5524,14956,1,8083,2377,30940,5000,25940,9,0,0,1,1,1,0,1,2.3494248709356036,0.16826190994126605,1,0,0,2
CLAIM00004205,0,,陈明,18899858669,南京市浦东新区松花江路368号,6225347771035633,瑞金医院,57,女,学生,华北,未婚,32,30000,火灾,2023-09-26,秋,早高峰,雨,1,轿车,315674,综合险,15597,2,1,18877,0,8409,23532,1,0,6001,37942,0,37942,11,0,1,0,1,1,1,51,2.4326473039687118,0.12019361746612012,0,0,0,1
CLAIM00003130,0,,李艳丽,13858058308,西安市和平区建设路131号,6222125831545601,上海瑞金医院,36,男,教育工作者,东北,丧偶,15,181959,盗窃,2023-11-22,冬,日间,雾,3,SUV,196832,商业险-基本,9009,2,1,6668,0,0,15007,0,0,7261,22268,5000,17268,3,2,1,1,0,1,0,32,1.9167499167499167,0.11313201105511299,0,0,0,0
CLAIM00006861,0,,孙洋强,18884543824,武汉市浦东新区珠江路419号,6227182583407330,宣武医院,38,男,教育工作者,华北,丧偶,13,180413,行人事故,2023-11-25,冬,夜间,雾,13,SUV,50000,商业险-基本,2731,1,0,0,0,8678,18194,1,18616,1853,47341,0,47341,4,2,0,0,1,1,0,43,17.334675942878068,0.94682,0,1,0,3
CLAIM00009906,0,,李磊,13727403375,上海市福田区珠江路288号,6222823631234464,北京协和医院,36,女,技术工人,西南,已婚,17,135602,自然灾害,2023-06-02,夏,晚高峰,晴,5,货车,326203,交强险,21186,3,0,0,0,4335,18406,0,0,5874,28615,1000,27615,2,4,1,0,0,0,1,50,1.303455111866327,0.08772144952682838,0,0,1,2
CLAIM00003969,0,,马杰,15853533721,苏州市朝阳区建设路543号,6226255881358534,第一人民医院,28,男,办公室职员,华南,离异,2,239725,火灾,2023-01-28,春,早高峰,晴,6,客车,248558,交强险,4984,2,0,0,0,11872,12184,1,11968,7498,43522,1000,42522,0,0,1,1,0,0,1,32,8.531701444622794,0.17509796506248038,0,0,0,0
CLAIM00005744,0,,周芳,13952214241,深圳市浦东新区人民路148号,6222593360087009,中医院,41,女,医疗工作者,华东,丧偶,20,61964,侧面碰撞,2023-08-07,秋,日间,雾,3,客车,162481,商业险-基本,8003,1,1,9182,0,5693,22167,0,0,5473,33333,2000,31333,0,0,0,1,0,1,1,54,3.915156816193927,0.2051501406318277,0,0,0,1
CLAIM00006227,0,,李敏,15068823624,广州市西湖区松花江路61号,6222380833418349,人民医院,56,男,学生,华北,离异,36,108742,追尾事故,2023-12-18,冬,日间,雾,8,轿车,338458,商业险-全险,23943,2,2,22924,0,2607,31183,1,13215,6975,53980,1000,52980,1,3,0,1,1,1,0,17,2.212755293822829,0.1594880310112333,0,0,0,1
CLAIM00001974,0,,朱敏,15080362344,成都市福田区黄河路626号,6228534926599926,中心医院,35,男,服务业,华北,离异,19,187249,翻滚事故,2023-02-03,春,夜间,冰雹,11,SUV,162373,商业险-基本,9176,2,0,0,0,6588,32247,1,11968,7120,57923,500,57423,0,0,0,0,0,1,0,2,6.257955536181343,0.3567280274429862,0,0,0,2
CLAIM00000337,1,,刘军,15952596610,杭州市和平区黄河路339号,6221522555101585,中医院,44,女,技术工人,华中,丧偶,22,117158,行人事故,2023-03-17,春,晚高峰,晴,10,SUV,317718,商业险-全险,15507,3,2,8683,0,19802,41394,1,9094,2474,72764,1000,71764,0,0,0,0,1,1,1,10,4.627845489133939,0.2290207038946487,0,0,1,3
CLAIM00002765,0,,马芳杰,13614042863,郑州市武侯区文化路283号,6217484484171158,解放军总医院,27,男,其他,华中,离异,4,191854,侧面碰撞,2023-02-05,春,晚高峰,雪,6,轿车,218566,交强险,11018,2,1,11108,0,8886,24604,0,0,10074,43564,2000,41564,7,3,1,1,1,0,0,16,3.772372481394082,0.19931736866667277,0,0,0,0
CLAIM00007661,0,,周芳明,13823514492,长沙市渝中区解放路979号,6221379870336550,广州中山医院,47,女,技术工人,华东,丧偶,29,161385,翻滚事故,2023-11-22,冬,早高峰,冰雹,3,货车,122829,综合险,5084,1,2,24666,0,4666,44071,1,7572,4055,60364,0,60364,9,1,1,1,1,1,0,8,11.87332808811959,0.49144745947618235,0,0,0,0
CLAIM00000276,1,,王芳军,15196916771,武汉市朝阳区人民路185号,6225803540466861,广州中山医院,36,女,其他,华中,离异,15,173597,多 vehicle 事故,2023-04-21,夏,晚高峰,雪,0,SUV,328093,商业险-全险,22092,1,0,0,0,12199,37694,0,0,4400,54293,1000,53293,0,0,0,0,1,1,1,58,2.4123212022451566,0.1654805192430195,0,0,0,2
CLAIM00002986,0,,吴磊平,13811296296,广州市天河区科技路408号,6228356974143625,华西医院,44,女,退休人员,华东,已婚,16,99219,翻滚事故,2023-10-07,冬,夜间,晴,4,SUV,295437,商业险-全险,21744,2,4,28088,0,3495,5956,1,7876,6751,24078,0,24078,4,2,1,0,0,0,0,33,1.1073399558498895,0.08149960905370689,0,0,1,2
CLAIM00005647,0,,王涛,13695473869,上海市浦东新区建设路594号,6228300838428378,中医院,43,男,服务业,华南,已婚,20,40868,单 vehicle 事故,2023-04-03,夏,日间,冰雹,6,轿车,260789,交强险,15612,3,0,0,0,1664,29583,0,0,4506,35753,2000,33753,9,4,0,0,0,1,1,43,2.161990776325903,0.13709550632887124,0,0,0,2
CLAIM00005850,0,,胡军霞,15881154168,广州市浦东新区科技路85号,6217865547398147,北京协和医院,85,女,自由职业,西北,已婚,67,257393,翻滚事故,2023-04-19,夏,夜间,雪,9,摩托车,90201,综合险,3018,2,2,3502,0,3156,17392,1,4581,4317,29446,2000,27446,0,0,1,0,1,1,0,7,9.094102054340622,0.3264487089943571,0,0,0,1
CLAIM00003478,0,,赵伟,15026163998,深圳市福田区文化路690号,6226726064622089,上海瑞金医院,29,女,医疗工作者,华东,未婚,7,150583,追尾事故,2023-11-27,冬,夜间,晴,5,摩托车,281999,综合险,20801,1,0,0,0,3805,9286,1,7818,6979,27888,2000,25888,6,4,1,1,1,1,0,43,1.244555550213932,0.09889396770910536,0,0,1,1
CLAIM00007559,0,,胡强,13745512011,天津市福田区珠江路727号,6225692413158948,中医院,37,男,办公室职员,西北,未婚,12,82143,多 vehicle 事故,2023-06-18,夏,早高峰,冰雹,7,轿车,98353,商业险-基本,3389,1,0,0,0,8255,18730,0,0,1767,28752,0,28752,3,0,0,0,0,0,1,23,8.483918560047211,0.2923347533883054,0,0,0,2
CLAIM00003559,0,,张芳,18983427983,天津市浦东新区黄河路956号,6226255128583758,瑞金医院,42,女,学生,华东,丧偶,22,234231,盗窃,2023-10-28,冬,日间,雨,0,SUV,233562,商业险-基本,10044,1,1,265,0,4135,24714,1,0,6829,35678,1000,34678,5,1,0,1,1,1,0,48,3.4526085225009955,0.15275601339258954,0,0,0,1
CLAIM00002810,0,,张娟,15813401357,广州市福田区建设路71号,6227159712499294,上海瑞金医院,27,女,办公室职员,华东,未婚,5,223318,翻滚事故,2023-12-24,冬,日间,雨,2,货车,276561,商业险-基本,19323,2,0,0,0,4729,4995,1,6042,4955,20721,5000,15721,7,5,1,1,0,0,0,42,0.8135900222532733,0.07492379619686072,0,0,0,0
CLAIM00009114,0,,赵娟,18993199210,郑州市海淀区中山路720号,6216699158299014,瑞金医院,57,男,退休人员,华北,离异,32,148548,其他,2023-09-20,秋,日间,冰雹,4,货车,170330,综合险,7819,2,0,0,0,2963,21169,0,0,2326,26458,500,25958,7,1,1,1,0,0,1,24,3.3198618749200666,0.15533376387013445,0,0,0,0
CLAIM00004862,0,,张超,15928286994,北京市天河区松花江路342号,6217585260266318,上海瑞金医院,62,男,技术工人,华北,未婚,43,199156,行人事故,2023-07-24,秋,夜间,雾,12,新能源汽车,186880,综合险,12084,3,0,0,0,9428,10566,1,9522,7768,37284,2000,35284,0,0,1,1,1,0,0,41,2.919894074809666,0.19950770547945204,0,0,0,0
CLAIM00006587,0,,陈伟,15068888507,武汉市渝中区建设路835号,6225769122797556,华西医院,37,男,学生,华南,丧偶,13,257408,多 vehicle 事故,2023-05-22,夏,夜间,雨,1,新能源汽车,214452,商业险-全险,16653,2,2,154,0,5954,20825,0,0,8259,35038,5000,30038,1,2,0,1,0,1,1,29,1.803759082447607,0.16338388077518512,0,0,0,1
CLAIM00003417,0,,陈丽,13728289126,西安市浦东新区建设路247号,6216315370734293,湘雅医院,18,男,技术工人,华北,未婚,0,30000,自然灾害,2023-02-23,春,夜间,晴,3,摩托车,185630,商业险-基本,5965,1,1,16842,0,2598,6815,0,0,2269,11682,2000,9682,5,2,1,0,0,1,1,9,1.6231349538977369,0.06293163820503152,0,0,1,2
